repository,file,commits,distinct_authors,lines_added,lines_removed,churn,file_age_days,days_since_change
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfDynamic.java,5,3,276,122,398,1696,940
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfDynamicTable.java,4,2,304,73,377,1696,940
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfDynamicType.java,8,5,316,22,338,1458,1178
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfException.java,1,1,41,0,41,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfFileSection.java,1,1,48,0,48,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfHeader.java,38,10,2659,663,3322,2623,12
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfLoadHelper.java,13,6,272,36,308,2217,418
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfProgramHeader.java,8,3,633,172,805,1696,940
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfProgramHeaderConstants.java,1,1,68,0,68,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfProgramHeaderType.java,2,2,135,1,136,1436,1200
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfRelocation.java,13,5,549,176,725,2217,418
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfRelocationTable.java,16,4,587,228,815,1696,940
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfSectionHeader.java,11,3,942,363,1305,2134,502
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfSectionHeaderConstants.java,10,5,245,53,298,1696,940
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfSectionHeaderType.java,4,3,175,5,180,1436,1200
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfString.java,2,2,71,71,142,1115,1520
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfStringTable.java,8,4,157,48,205,1696,940
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfSymbol.java,11,5,742,236,978,1696,940
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\ElfSymbolTable.java,8,3,420,99,519,1696,940
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\GnuConstants.java,1,1,35,0,35,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\GnuVerdaux.java,2,2,71,4,75,2255,380
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\GnuVerdef.java,2,2,112,4,116,2255,380
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\GnuVernaux.java,2,2,95,4,99,2255,380
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\GnuVerneed.java,2,2,95,4,99,2255,380
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\extend\ElfExtension.java,1,1,33,0,33,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\extend\ElfExtensionFactory.java,1,1,38,0,38,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\extend\ElfLoadAdapter.java,14,5,604,35,639,1758,877
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\relocation\ElfRelocationContext.java,13,3,454,103,557,1952,684
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\relocation\ElfRelocationHandler.java,14,3,591,148,739,1783,852
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\elf\relocation\ElfRelocationHandlerFactory.java,2,2,42,3,45,1783,852
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\lx\LinearExecutable.java,1,1,36,0,36,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\CpuSubTypes.java,1,1,166,0,166,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\CpuTypes.java,2,2,135,18,153,1571,1065
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\MachConstants.java,2,2,51,1,52,553,2083
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\MachException.java,1,1,41,0,41,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\MachHeader.java,20,4,627,86,713,2618,17
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\MachHeaderFileTypes.java,2,2,86,0,86,951,1684
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\MachHeaderFlags.java,3,2,300,85,385,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\ObsoleteException.java,1,1,23,0,23,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\RelocationFactory.java,2,2,104,104,208,775,1860
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\RelocationInfo.java,5,2,298,78,376,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\RelocationTypeARM.java,2,2,32,32,64,775,1860
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\RelocationTypeARM64.java,2,2,54,54,108,775,1860
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\RelocationTypeGeneric.java,2,2,26,26,52,775,1860
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\RelocationTypePPC.java,2,2,36,36,72,775,1860
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\RelocationTypeX86_32.java,2,2,20,20,40,775,1860
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\RelocationTypeX86_64.java,2,2,60,60,120,775,1860
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\ScatteredRelocationInfo.java,2,2,116,116,232,775,1860
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\Section.java,9,4,330,24,354,1660,975
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\SectionAttributes.java,2,2,72,3,75,2198,437
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\SectionNames.java,3,2,86,0,86,1561,1074
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\SectionTypes.java,2,2,110,2,112,2198,437
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\BuildVersionCommand.java,6,2,170,53,223,2149,486
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DyldInfoCommand.java,9,2,618,236,854,2149,486
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DyldInfoCommandConstants.java,5,2,106,21,127,2241,394
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DynamicLibrary.java,2,2,94,18,112,1115,1520
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DynamicLibraryCommand.java,5,2,122,36,158,2169,466
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DynamicLibraryModule.java,4,2,183,29,212,2198,437
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DynamicLibraryReference.java,2,2,80,17,97,1115,1520
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DynamicLinkerCommand.java,4,2,107,32,139,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DynamicSymbolTableCommand.java,17,4,791,206,997,2278,357
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DynamicSymbolTableConstants.java,1,1,22,0,22,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\EncryptedInformationCommand.java,6,2,133,57,190,2149,486
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\EntryPointCommand.java,4,2,115,45,160,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\FixedVirtualMemoryFileCommand.java,5,2,140,50,190,2149,486
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\FixedVirtualMemorySharedLibraryCommand.java,2,2,57,19,76,1115,1520
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\IdentCommand.java,2,2,55,17,72,1115,1520
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\LinkEditDataCommand.java,13,4,195,85,280,2178,457
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\LoadCommand.java,16,3,359,88,447,2278,357
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\LoadCommandString.java,3,2,81,20,101,1156,1479
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\LoadCommandTypes.java,11,4,461,237,698,2217,418
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\NList.java,12,3,313,85,398,2178,457
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\NListConstants.java,1,1,143,0,143,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\ObsoleteCommand.java,5,2,90,44,134,2198,437
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\PrebindChecksumCommand.java,4,2,101,43,144,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\PreboundDynamicLibraryCommand.java,5,2,141,39,180,2149,486
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\RoutinesCommand.java,5,2,179,48,227,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\RunPathCommand.java,4,2,104,29,133,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\SegmentCommand.java,16,3,479,90,569,2189,446
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\SegmentConstants.java,1,1,31,0,31,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\SegmentNames.java,2,2,59,0,59,1814,821
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\SourceVersionCommand.java,4,2,104,45,149,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\SubClientCommand.java,5,2,127,47,174,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\SubFrameworkCommand.java,5,2,123,47,170,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\SubLibraryCommand.java,5,2,123,47,170,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\SubUmbrellaCommand.java,5,2,123,47,170,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\SymbolCommand.java,3,2,70,22,92,2149,486
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\SymbolTableCommand.java,24,5,469,196,665,2178,457
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\TableOfContents.java,2,2,82,16,98,1115,1520
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\TwoLevelHint.java,3,2,83,16,99,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\TwoLevelHintsCommand.java,5,2,171,51,222,2149,486
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\UnsupportedLoadCommand.java,5,2,89,44,133,1857,778
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\Util.java,2,2,21,21,42,2198,437
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\UuidCommand.java,4,2,98,39,137,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\VersionMinCommand.java,4,2,110,46,156,1547,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\dyld\AbstractClassicProcessor.java,6,4,265,40,305,2247,389
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\dyld\AbstractDyldInfoProcessor.java,2,2,120,120,240,1589,1046
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\dyld\AbstractDyldInfoState.java,6,4,164,164,328,1589,1046
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\dyld\BindProcessor.java,2,2,145,145,290,1589,1046
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\dyld\BindState.java,2,2,82,82,164,1589,1046
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\dyld\ClassicBindProcessor.java,4,2,108,6,114,2149,486
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\dyld\ClassicLazyBindProcessor.java,2,2,94,6,100,2149,486
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\dyld\LazyBindProcessor.java,2,2,138,138,276,1589,1046
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\dyld\LazyBindState.java,2,2,72,72,144,1589,1046
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\prelink\NoPreLinkSectionException.java,2,2,31,5,36,2140,495
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\prelink\PrelinkConstants.java,1,1,53,0,53,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\prelink\PrelinkMap.java,1,1,129,0,129,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\prelink\PrelinkParser.java,2,2,329,12,341,951,1684
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\DebugStateX86_32.java,1,1,61,0,61,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\DebugStateX86_64.java,1,1,61,0,61,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\ExceptionStateX86_32.java,1,1,46,0,46,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\ExceptionStateX86_64.java,1,1,46,0,46,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\FloatStateX86_32.java,2,2,24,4,28,2198,437
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\ThreadCommand.java,5,2,162,51,213,1571,1065
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\ThreadState.java,1,1,23,0,23,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\ThreadStateARM.java,3,2,123,20,143,2198,437
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\ThreadStateARM_64.java,2,2,144,16,160,1115,1520
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\ThreadStateHeader.java,3,2,79,21,100,2149,486
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\ThreadStatePPC.java,3,2,203,19,222,1115,1520
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\ThreadStateX86.java,1,1,40,0,40,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\ThreadStateX86_32.java,3,2,114,20,134,2198,437
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\threadcommand\ThreadStateX86_64.java,2,2,125,16,141,1115,1520
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macos\MacException.java,1,1,27,0,27,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macos\asd\AppleSingleDouble.java,2,2,90,3,93,2255,380
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macos\asd\Entry.java,1,1,30,0,30,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macos\asd\EntryDescriptor.java,2,2,83,2,85,2255,380
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macos\asd\EntryDescriptorID.java,1,1,71,0,71,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macos\asd\EntryFactory.java,1,1,41,0,41,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macos\cfm\CFM_Util.java,1,1,25,0,25,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macos\cfm\CFragArchitecture.java,1,1,23,0,23,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macos\cfm\CFragLocatorKind.java,1,1,44,0,44,0,2636
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macos\cfm\CFragResource.java,2,2,84,3,87,2255,380
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macos\cfm\CFragResourceMember.java,2,2,157,3,160,2255,380
