repository,file,commits,lines_added,lines_removed
iluwatar/java-design-patterns,abstract-document/src/test/java/com/iluwatar/abstractdocument/AppTest.java,9,66,22
iluwatar/java-design-patterns,acyclic-visitor/src/main/java/com/iluwatar/acyclicvisitor/AllModemVisitor.java,9,44,13
iluwatar/java-design-patterns,acyclic-visitor/src/test/java/com/iluwatar/acyclicvisitor/HayesTest.java,9,87,34
iluwatar/java-design-patterns,acyclic-visitor/src/test/java/com/iluwatar/acyclicvisitor/ZoomTest.java,9,86,33
iluwatar/java-design-patterns,ambassador/src/test/java/com/iluwatar/ambassador/AppTest.java,9,67,22
iluwatar/java-design-patterns,bridge/src/main/java/com/iluwatar/bridge/Hammer.java,9,19,20
iluwatar/java-design-patterns,bridge/src/main/java/com/iluwatar/bridge/Sword.java,9,19,20
iluwatar/java-design-patterns,bytecode/src/main/java/com/iluwatar/bytecode/util/InstructionConverterUtil.java,9,93,18
iluwatar/java-design-patterns,bytecode/src/test/java/com/iluwatar/bytecode/VirtualMachineTest.java,9,201,47
iluwatar/java-design-patterns,caching/src/main/java/com/iluwatar/caching/constants/CachingConstants.java,9,73,30
iluwatar/java-design-patterns,commander/src/main/java/com/iluwatar/commander/employeehandle/EmployeeHandle.java,9,73,20
iluwatar/java-design-patterns,commander/src/main/java/com/iluwatar/commander/shippingservice/ShippingService.java,9,98,33
iluwatar/java-design-patterns,converter/src/main/java/com/iluwatar/converter/UserConverter.java,9,65,24
iluwatar/java-design-patterns,data-locality/src/main/java/com/iluwatar/data/locality/Application.java,9,73,23
iluwatar/java-design-patterns,data-locality/src/main/java/com/iluwatar/data/locality/game/component/AiComponent.java,9,62,19
iluwatar/java-design-patterns,data-locality/src/test/java/com/iluwatar/data/locality/ApplicationTest.java,9,67,24
iluwatar/java-design-patterns,dependency-injection/src/main/java/com/iluwatar/dependency/injection/OldTobyTobacco.java,9,34,15
iluwatar/java-design-patterns,dependency-injection/src/main/java/com/iluwatar/dependency/injection/RivendellTobacco.java,9,34,15
iluwatar/java-design-patterns,dependency-injection/src/main/java/com/iluwatar/dependency/injection/SecondBreakfastTobacco.java,9,34,15
iluwatar/java-design-patterns,dependency-injection/src/main/java/com/iluwatar/dependency/injection/Wizard.java,9,34,15
iluwatar/java-design-patterns,double-buffer/src/main/java/com/iluwatar/doublebuffer/Scene.java,9,111,30
iluwatar/java-design-patterns,double-buffer/src/test/java/com/iluwatar/doublebuffer/AppTest.java,9,70,26
iluwatar/java-design-patterns,double-dispatch/src/main/java/com/iluwatar/doubledispatch/FlamingAsteroid.java,9,40,20
iluwatar/java-design-patterns,double-dispatch/src/main/java/com/iluwatar/doubledispatch/SpaceStationIss.java,9,39,19
iluwatar/java-design-patterns,event-aggregator/src/main/java/com/iluwatar/event/aggregator/EventObserver.java,9,33,14
iluwatar/java-design-patterns,event-sourcing/src/main/java/com/iluwatar/event/sourcing/processor/JsonFileJournal.java,9,64,84
iluwatar/java-design-patterns,extension-objects/src/main/java/abstractextensions/SergeantExtension.java,9,41,10
iluwatar/java-design-patterns,extension-objects/src/main/java/abstractextensions/SoldierExtension.java,9,40,10
iluwatar/java-design-patterns,extension-objects/src/main/java/abstractextensions/UnitExtension.java,9,40,12
iluwatar/java-design-patterns,factory-method/src/main/java/com/iluwatar/factory/method/Blacksmith.java,9,32,13
iluwatar/java-design-patterns,factory/src/main/java/com/iluwatar/factory/App.java,9,75,27
iluwatar/java-design-patterns,flyweight/src/main/java/com/iluwatar/flyweight/Potion.java,9,62,42
iluwatar/java-design-patterns,flyweight/src/main/java/com/iluwatar/flyweight/PotionType.java,9,65,42
iluwatar/java-design-patterns,front-controller/src/main/java/com/iluwatar/front/controller/ArcherCommand.java,9,35,15
iluwatar/java-design-patterns,front-controller/src/main/java/com/iluwatar/front/controller/CatapultCommand.java,9,35,15
iluwatar/java-design-patterns,front-controller/src/main/java/com/iluwatar/front/controller/Command.java,9,33,13
iluwatar/java-design-patterns,front-controller/src/main/java/com/iluwatar/front/controller/UnknownCommand.java,9,35,15
iluwatar/java-design-patterns,front-controller/src/main/java/com/iluwatar/front/controller/View.java,9,32,12
iluwatar/java-design-patterns,game-loop/src/test/java/com/iluwatar/gameloop/AppTest.java,9,55,17
iluwatar/java-design-patterns,intercepting-filter/src/main/java/com/iluwatar/intercepting/filter/AbstractFilter.java,9,70,51
iluwatar/java-design-patterns,iterator/src/main/java/com/iluwatar/iterator/bst/BstIterator.java,9,108,22
iluwatar/java-design-patterns,leader-election/src/main/java/com/iluwatar/leaderelection/Message.java,9,98,55
iluwatar/java-design-patterns,leader-election/src/main/java/com/iluwatar/leaderelection/bully/BullyApp.java,9,107,33
iluwatar/java-design-patterns,leader-election/src/main/java/com/iluwatar/leaderelection/ring/RingApp.java,9,104,30
iluwatar/java-design-patterns,leader-election/src/main/java/com/iluwatar/leaderelection/ring/RingMessageManager.java,9,125,30
iluwatar/java-design-patterns,leader-election/src/test/java/com/iluwatar/leaderelection/MessageTest.java,9,67,21
iluwatar/java-design-patterns,leader-election/src/test/java/com/iluwatar/leaderelection/bully/BullyinstanceTest.java,9,106,31
iluwatar/java-design-patterns,leader-election/src/test/java/com/iluwatar/leaderelection/ring/RingInstanceTest.java,9,104,29
iluwatar/java-design-patterns,mediator/src/main/java/com/iluwatar/mediator/Hobbit.java,9,68,49
iluwatar/java-design-patterns,mediator/src/main/java/com/iluwatar/mediator/Hunter.java,9,68,49
iluwatar/java-design-patterns,mediator/src/main/java/com/iluwatar/mediator/Party.java,9,65,46
iluwatar/java-design-patterns,mediator/src/main/java/com/iluwatar/mediator/Rogue.java,9,68,49
iluwatar/java-design-patterns,mediator/src/main/java/com/iluwatar/mediator/Wizard.java,9,68,49
iluwatar/java-design-patterns,multiton/src/main/java/com/iluwatar/multiton/NazgulEnum.java,9,53,15
iluwatar/java-design-patterns,mute-idiom/src/main/java/com/iluwatar/mute/CheckedRunnable.java,9,48,12
iluwatar/java-design-patterns,null-object/src/main/java/com/iluwatar/nullobject/Node.java,9,78,54
iluwatar/java-design-patterns,object-mother/src/main/java/com/iluwatar/objectmother/Queen.java,9,85,15
iluwatar/java-design-patterns,object-pool/src/main/java/com/iluwatar/object/pool/OliphauntPool.java,9,36,16
iluwatar/java-design-patterns,observer/src/main/java/com/iluwatar/observer/WeatherObserver.java,9,62,43
iluwatar/java-design-patterns,page-object/src/test/java/com/iluwatar/pageobject/pages/AlbumListPage.java,9,33,40
iluwatar/java-design-patterns,page-object/src/test/java/com/iluwatar/pageobject/pages/AlbumPage.java,9,47,73
iluwatar/java-design-patterns,page-object/src/test/java/com/iluwatar/pageobject/pages/LoginPage.java,9,36,45
iluwatar/java-design-patterns,page-object/src/test/java/com/iluwatar/pageobject/pages/Page.java,9,16,21
iluwatar/java-design-patterns,parameter-object/pom.xml,9,79,9
iluwatar/java-design-patterns,partial-response/src/test/java/com/iluwatar/partialresponse/FieldJsonMapperTest.java,9,92,40
iluwatar/java-design-patterns,poison-pill/src/main/java/com/iluwatar/poison/pill/MessageQueue.java,9,33,11
iluwatar/java-design-patterns,poison-pill/src/main/java/com/iluwatar/poison/pill/MqPublishPoint.java,9,33,11
iluwatar/java-design-patterns,poison-pill/src/main/java/com/iluwatar/poison/pill/MqSubscribePoint.java,9,33,11
iluwatar/java-design-patterns,property/src/main/java/com/iluwatar/property/Stats.java,9,41,13
iluwatar/java-design-patterns,prototype/src/main/java/com/iluwatar/prototype/HeroFactory.java,9,68,49
iluwatar/java-design-patterns,retry/src/test/java/com/iluwatar/retry/RetryExponentialBackoffTest.java,9,189,88
iluwatar/java-design-patterns,role-object/src/main/java/com/iluwatar/roleobject/Customer.java,9,213,53
iluwatar/java-design-patterns,role-object/src/main/java/com/iluwatar/roleobject/CustomerRole.java,9,90,34
iluwatar/java-design-patterns,role-object/src/test/java/com/iluwatar/roleobject/ApplicationRoleObjectTest.java,9,87,17
iluwatar/java-design-patterns,role-object/src/test/java/com/iluwatar/roleobject/BorrowerRoleTest.java,9,99,20
iluwatar/java-design-patterns,role-object/src/test/java/com/iluwatar/roleobject/RoleTest.java,9,101,21
iluwatar/java-design-patterns,saga/src/main/java/com/iluwatar/saga/choreography/SagaApplication.java,9,234,72
iluwatar/java-design-patterns,saga/src/main/java/com/iluwatar/saga/choreography/WithdrawMoneyService.java,9,135,29
iluwatar/java-design-patterns,saga/src/main/java/com/iluwatar/saga/orchestration/Service.java,9,166,46
iluwatar/java-design-patterns,saga/src/main/java/com/iluwatar/saga/orchestration/ServiceDiscoveryService.java,9,118,21
iluwatar/java-design-patterns,saga/src/test/java/com/iluwatar/saga/choreography/SagaChoreographyTest.java,9,173,50
iluwatar/java-design-patterns,saga/src/test/java/com/iluwatar/saga/orchestration/SagaOrchestratorTest.java,9,169,50
iluwatar/java-design-patterns,separated-interface/pom.xml,9,89,9
iluwatar/java-design-patterns,service-layer/src/main/java/com/iluwatar/servicelayer/spell/SpellDao.java,9,33,14
iluwatar/java-design-patterns,service-layer/src/main/java/com/iluwatar/servicelayer/spellbook/SpellbookDao.java,9,33,14
iluwatar/java-design-patterns,service-layer/src/main/java/com/iluwatar/servicelayer/wizard/WizardDao.java,9,33,14
iluwatar/java-design-patterns,sharding/src/main/java/com/iluwatar/sharding/LookupShardManager.java,9,80,19
iluwatar/java-design-patterns,sharding/src/main/java/com/iluwatar/sharding/RangeShardManager.java,9,88,34
iluwatar/java-design-patterns,spatial-partition/src/test/java/com/iluwatar/spatialpartition/BubbleTest.java,9,137,46
iluwatar/java-design-patterns,special-case/src/main/java/com/iluwatar/specialcase/MaintenanceLock.java,9,76,20
iluwatar/java-design-patterns,strategy/src/main/java/com/iluwatar/strategy/DragonSlayer.java,9,83,63
iluwatar/java-design-patterns,strategy/src/main/java/com/iluwatar/strategy/LambdaStrategy.java,9,81,25
iluwatar/java-design-patterns,throttling/src/test/java/com/iluwatar/throttling/AppTest.java,9,55,17
iluwatar/java-design-patterns,version-number/pom.xml,9,84,9
iluwatar/java-design-patterns,commander/src/main/java/com/iluwatar/commander/AppEmployeeDbFailCases.java,9,171,171
iluwatar/java-design-patterns,commander/src/main/java/com/iluwatar/commander/AppMessagingFailCases.java,9,279,279
iluwatar/java-design-patterns,commander/src/main/java/com/iluwatar/commander/AppPaymentFailCases.java,9,188,188
iluwatar/java-design-patterns,fluentinterface/src/test/java/com/iluwatar/fluentinterface/fluentiterable/lazy/LazyFluentIterableTest.java,9,50,9
iluwatar/java-design-patterns,fluentinterface/src/test/java/com/iluwatar/fluentinterface/fluentiterable/simple/SimpleFluentIterableTest.java,9,50,9
iluwatar/java-design-patterns,priority-queue/src/main/java/com/iluwatar/priority/queue/Application.java,9,82,82
iluwatar/java-design-patterns,priority-queue/src/main/java/com/iluwatar/priority/queue/PriorityMessageQueue.java,9,202,202
iluwatar/java-design-patterns,priority-queue/src/main/java/com/iluwatar/priority/queue/QueueManager.java,9,72,72
iluwatar/java-design-patterns,priority-queue/src/test/java/com/iluwatar/priority/queue/PriorityMessageQueueTest.java,9,94,94
iluwatar/java-design-patterns,priority-queue/src/test/java/com/iluwatar/priority/queue/QueueManagerTest.java,9,72,72
iluwatar/java-design-patterns,queue-load-leveling/src/main/java/com/iluwatar/queue/load/leveling/App.java,9,62,64
iluwatar/java-design-patterns,queue-load-leveling/src/main/java/com/iluwatar/queue/load/leveling/TaskGenerator.java,9,28,34
iluwatar/java-design-patterns,layers/src/test/java/com/iluwatar/layers/view/CakeViewImplTest.java,9,40,41
iluwatar/java-design-patterns,hexagonal/src/main/java/com/iluwatar/hexagonal/administration/ConsoleAdministrationSrvImpl.java,9,73,10
iluwatar/java-design-patterns,hexagonal/src/main/java/com/iluwatar/hexagonal/domain/LotteryUtils.java,9,22,18
iluwatar/java-design-patterns,eip-aggregator/README.md,9,42,42
iluwatar/java-design-patterns,eip-aggregator/src/main/java/com/iluwatar/eip/aggregator/App.java,9,91,91
iluwatar/java-design-patterns,eip-message-channel/src/main/java/com/iluwatar/eip/message/channel/App.java,9,19,95
iluwatar/java-design-patterns,eip-publish-subscribe/src/main/java/com/iluwatar/eip/publish/subscribe/App.java,9,20,92
iluwatar/java-design-patterns,eip-splitter/src/main/java/com/iluwatar/eip/splitter/routes/SplitterRoute.java,9,65,65
iluwatar/java-design-patterns,eip-wire-tap/README.md,9,37,37
iluwatar/java-design-patterns,eip-wire-tap/src/main/java/com/iluwatar/eip/wiretap/routes/WireTapRoute.java,9,69,69
iluwatar/java-design-patterns,serverless/src/main/java/com/iluwatar/serverless/faas/LambdaInfo.java,9,36,176
iluwatar/java-design-patterns,serverless/src/main/java/com/iluwatar/serverless/faas/api/LambdaInfoApiHandler.java,9,27,110
iluwatar/java-design-patterns,serverless/src/test/java/com/iluwatar/serverless/baas/api/FindPersonApiHandlerTest.java,9,98,98
iluwatar/java-design-patterns,naked-objects/integtests/src/test/java/domainapp/integtests/specglue/BootstrappingGlue.java,9,90,90
iluwatar/java-design-patterns,naked-objects/integtests/src/test/java/domainapp/integtests/specglue/CatalogOfFixturesGlue.java,9,74,74
iluwatar/java-design-patterns,naked-objects/integtests/src/test/java/domainapp/integtests/tests/SimpleAppIntegTest.java,9,74,74
iluwatar/java-design-patterns,naked-objects/webapp/src/main/webapp/about/index.html,9,140,140
iluwatar/java-design-patterns,acyclic-visitor/src/main/java/com/iluwatar/acyclicvisitor/ModemVisitor.java,9,44,11
iluwatar/java-design-patterns,adapter/src/main/java/com/iluwatar/adapter/FishingBoatAdapter.java,9,14,24
iluwatar/java-design-patterns,aggregator-microservices/inventory-microservice/src/main/java/com/iluwatar/inventory/microservice/InventoryController.java,9,59,13
iluwatar/java-design-patterns,commander/src/main/java/com/iluwatar/commander/queue/Queue.java,9,126,42
iluwatar/java-design-patterns,cqrs/src/main/java/com/iluwatar/cqrs/commandes/ICommandService.java,9,60,14
iluwatar/java-design-patterns,dependency-injection/src/main/java/com/iluwatar/dependency/injection/GuiceWizard.java,9,44,23
iluwatar/java-design-patterns,dependency-injection/src/main/java/com/iluwatar/dependency/injection/SimpleWizard.java,9,39,17
iluwatar/java-design-patterns,event-asynchronous/src/main/java/com/iluwatar/event/asynchronous/IEvent.java,9,59,21
iluwatar/java-design-patterns,event-asynchronous/src/main/java/com/iluwatar/event/asynchronous/ThreadCompleteListener.java,9,50,18
iluwatar/java-design-patterns,event-asynchronous/src/test/java/com/iluwatar/event/asynchronous/AppTest.java,9,73,26
iluwatar/java-design-patterns,hexagonal/src/main/java/com/iluwatar/hexagonal/domain/LotteryConstants.java,9,53,12
iluwatar/java-design-patterns,hexagonal/src/main/java/com/iluwatar/hexagonal/module/LotteryModule.java,9,16,14
iluwatar/java-design-patterns,hexagonal/src/test/java/com/iluwatar/hexagonal/domain/LotteryTicketCheckResultTest.java,9,70,24
iluwatar/java-design-patterns,hexagonal/src/test/java/com/iluwatar/hexagonal/domain/LotteryTicketIdTest.java,9,69,22
iluwatar/java-design-patterns,typeobjectpattern/src/main/java/com/iluwatar/typeobject/Candy.java,9,89,30
iluwatar/java-design-patterns,typeobjectpattern/src/main/java/com/iluwatar/typeobject/Cell.java,9,132,49
iluwatar/java-design-patterns,business-delegate/src/main/java/com/iluwatar/business/delegate/EjbService.java,9,40,16
iluwatar/java-design-patterns,business-delegate/src/main/java/com/iluwatar/business/delegate/JmsService.java,9,40,16
iluwatar/java-design-patterns,chain/src/main/java/com/iluwatar/chain/RequestType.java,9,44,16
iluwatar/java-design-patterns,unit-of-work/src/test/java/com/iluwatar/unitofwork/StudentRepositoryTest.java,9,73,83
iluwatar/java-design-patterns,chain/src/main/java/com/iluwatar/chain/OrcKing.java,9,62,41
iluwatar/java-design-patterns,mutex/src/main/java/com/iluwatar/mutex/App.java,9,67,67
iluwatar/java-design-patterns,mutex/src/main/java/com/iluwatar/mutex/Jar.java,9,80,80
